id,code,name,description
tabla35_9443,9443,LITUANIA,
tabla35_9445,9445,LUXEMBURGO,
tabla35_9447,9447,MACAO,
tabla35_9448,9448,MACEDONIA,
tabla35_9450,9450,MADAGASCAR,
tabla35_9453,9453,MADEIRA,
tabla35_9455,9455,MALAYSIA,
tabla35_9458,9458,MALAWI,
tabla35_9461,9461,MALDIVAS,
tabla35_9464,9464,MALI,
tabla35_9467,9467,MALTA,
tabla35_9469,9469,"MARIANAS DEL NORTE, ISLAS",
tabla35_9472,9472,"MARSHALL, ISLAS",
tabla35_9474,9474,MARRUECOS,
tabla35_9477,9477,MARTINICA,
tabla35_9485,9485,MAURICIO,
tabla35_9488,9488,MAURITANIA,
tabla35_9493,9493,MEXICO,
tabla35_9494,9494,"MICRONESIA, ESTADOS FEDERADOS DE",
tabla35_9495,9495,MIDWAY ISLAS,
tabla35_9496,9496,MOLDAVIA,
tabla35_9497,9497,MONGOLIA,
tabla35_9498,9498,MONACO,
tabla35_9501,9501,"MONTSERRAT, ISLA",
tabla35_9505,9505,MOZAMBIQUE,
tabla35_9507,9507,NAMIBIA,
tabla35_9508,9508,NAURU,
tabla35_9511,9511,"NAVIDAD (CHRISTMAS), ISLA",
tabla35_9517,9517,NEPAL,
tabla35_9521,9521,NICARAGUA,
tabla35_9525,9525,NIGER,
tabla35_9528,9528,NIGERIA,
tabla35_9531,9531,"NIUE, ISLA",
tabla35_9535,9535,"NORFOLK, ISLA",
tabla35_9538,9538,NORUEGA,
tabla35_9542,9542,NUEVA CALEDONIA,
tabla35_9545,9545,PAPUASIA NUEVA GUINEA,
tabla35_9548,9548,NUEVA ZELANDA,
tabla35_9551,9551,VANUATU,
tabla35_9556,9556,OMAN,
tabla35_9566,9566,"PACIFICO, ISLAS DEL",
tabla35_9573,9573,PAISES BAJOS,
tabla35_9576,9576,PAKISTAN,
tabla35_9578,9578,"PALAU, ISLAS",
tabla35_9579,9579,TERRITORIO AUTONOMO DE PALESTINA.,
tabla35_9580,9580,PANAMA,
tabla35_9586,9586,PARAGUAY,
tabla35_9589,9589,PERU,
tabla35_9593,9593,"PITCAIRN, ISLA",
tabla35_9599,9599,POLINESIA FRANCESA,
tabla35_9603,9603,POLONIA,
tabla35_9607,9607,PORTUGAL,
tabla35_9611,9611,PUERTO RICO,
tabla35_9618,9618,QATAR,
tabla35_9628,9628,REINO UNIDO,
tabla35_9629,9629,ESCOCIA,
tabla35_9633,9633,REPUBLICA ARABE UNIDA,
tabla35_9640,9640,REPUBLICA CENTROAFRICANA,
tabla35_9644,9644,REPUBLICA CHECA,
tabla35_9645,9645,REPUBLICA DE SWAZILANDIA,
tabla35_9646,9646,REPUBLICA DE TUNEZ,
tabla35_9647,9647,REPUBLICA DOMINICANA,
tabla35_9660,9660,REUNION,
tabla35_9665,9665,ZIMBABWE,
tabla35_9670,9670,RUMANIA,
tabla35_9675,9675,RUANDA,
tabla35_9676,9676,RUSIA,
tabla35_9677,9677,"SALOMON, ISLAS",
tabla35_9685,9685,SAHARA OCCIDENTAL,
tabla35_9687,9687,SAMOA OCCIDENTAL,
tabla35_9690,9690,SAMOA NORTEAMERICANA,
tabla35_9695,9695,SAN CRISTOBAL Y NIEVES,
tabla35_9697,9697,SAN MARINO,
tabla35_9700,9700,SAN PEDRO Y MIQUELON,
tabla35_9705,9705,SAN VICENTE Y LAS GRANADINAS,
tabla35_9710,9710,SANTA ELENA,
tabla35_9715,9715,SANTA LUCIA,
tabla35_9720,9720,SANTO TOME Y PRINCIPE,
tabla35_9728,9728,SENEGAL,
tabla35_9731,9731,SEYCHELLES,
tabla35_9735,9735,SIERRA LEONA,
tabla35_9741,9741,SINGAPUR,
tabla35_9744,9744,"SIRIA, REPUBLICA ARABE DE",
tabla35_9748,9748,SOMALIA,
tabla35_9750,9750,SRI LANKA,
tabla35_9756,9756,"SUDAFRICA, REPUBLICA DE",
tabla35_9759,9759,SUDAN,
tabla35_9764,9764,SUECIA,
tabla35_9767,9767,SUIZA,
tabla35_9770,9770,SURINAM,
tabla35_9773,9773,SAWSILANDIA,
tabla35_9774,9774,TADJIKISTAN,
tabla35_9776,9776,TAILANDIA,
tabla35_9780,9780,"TANZANIA, REPUBLICA UNIDA DE",
tabla35_9783,9783,DJIBOUTI,
tabla35_9786,9786,TERRITORIO ANTARTICO BRITANICO,
tabla35_9787,9787,TERRITORIO BRITANICO DEL OCEANO INDICO,
tabla35_9788,9788,TIMOR DEL ESTE,
tabla35_9800,9800,TOGO,
tabla35_9805,9805,TOKELAU,
tabla35_9810,9810,TONGA,
tabla35_9815,9815,TRINIDAD Y TOBAGO,
tabla35_9816,9816,TRISTAN DA CUNHA,
tabla35_9820,9820,TUNICIA,
tabla35_9823,9823,"TURCAS Y CAICOS, ISLAS",
tabla35_9825,9825,TURKMENISTAN,
tabla35_9827,9827,TURQUIA,
tabla35_9828,9828,TUVALU,
tabla35_9830,9830,UCRANIA,
tabla35_9833,9833,UGANDA,
tabla35_9840,9840,URSS,
tabla35_9845,9845,URUGUAY,
tabla35_9847,9847,UZBEKISTAN,
tabla35_9850,9850,VENEZUELA,
tabla35_9855,9855,VIET NAM,
tabla35_9858,9858,VIETNAM (DEL NORTE),
tabla35_9863,9863,"VIRGENES, ISLAS (BRITANICAS)",
tabla35_9866,9866,"VIRGENES, ISLAS (NORTEAMERICANAS)",
tabla35_9870,9870,FIJI,
tabla35_9873,9873,"WAKE, ISLA",
tabla35_9875,9875,"WALLIS Y FORTUNA, ISLAS",
tabla35_9880,9880,YEMEN,
tabla35_9885,9885,YUGOSLAVIA,
tabla35_9888,9888,ZAIRE,
tabla35_9890,9890,ZAMBIA,
tabla35_9895,9895,ZONA DEL CANAL DE PANAMA,
tabla35_9896,9896,ZONA LIBRE OSTRAVA,
tabla35_9897,9897,ZONA NEUTRAL (PALESTINA),
