id,code,name,description
tabla34_1D0206,1D0206,Activos  intangibles distintos  de la plusvalia,
tabla34_1D0207,1D0207,Activos por impuestos diferidos,
tabla34_1D0212,1D0212,Plusvalía,
tabla34_1D0208,1D0208,Otros Activos no financieros,
tabla34_1D02ST,1D02ST,Total Activos No Corrientes,
tabla34_1D020T,1D020T,TOTAL DE ACTIVOS,
tabla34_1D0309,1D0309,Otros Pasivos Financieros ,
tabla34_1D0316,1D0316,Cuentas por pagar comerciales y otras cuentas por pagar ,
tabla34_1D0302,1D0302,Cuentas por Pagar Comerciales ,
tabla34_1D0304,1D0304,Otras Cuentas por Pagar,
tabla34_1D0303,1D0303,Cuentas por Pagar a Entidades Relacionadas,
tabla34_1D0317,1D0317,Ingresos diferidos ,
tabla34_1D0313,1D0313,Provisión por Beneficios a los Empleados,
tabla34_1D0310,1D0310,Otras provisiones ,
tabla34_1D0311,1D0311,Pasivos por Impuestos a las Ganancias ,
tabla34_1D0314,1D0314,Otros Pasivos no financieros,
tabla34_1D0315,1D0315,Total de Pasivos Corrientes distintos de Pasivos incluidos en Grupos de Activos para su Disposición Clasificados como Mantenidos para la Venta,
tabla34_1D0312,1D0312,Pasivos incluidos en Grupos de Activos para su Disposición Clasificados como Mantenidos para la Venta,
tabla34_1D03ST,1D03ST,Total Pasivos Corrientes,
tabla34_1D0401,1D0401,Otros Pasivos Financieros ,
tabla34_1D0411,1D0411,Cuentas por pagar comerciales y otras cuentas por pagar ,
tabla34_1D0407,1D0407,Cuentas por Pagar Comerciales ,
tabla34_1D0408,1D0408,Otras Cuentas por Pagar,
tabla34_1D0402,1D0402,Cuentas por Pagar a Entidades Relacionadas,
tabla34_1D0403,1D0403,Ingresos Diferidos,
tabla34_1D0409,1D0409,Provisión por Beneficios a los Empleados,
tabla34_1D0406,1D0406,Otras provisiones ,
tabla34_1D0404,1D0404,Pasivos por impuestos diferidos,
tabla34_1D0410,1D0410,Otros pasivos no financieros,
tabla34_1D04ST,1D04ST,Total Pasivos No Corrientes,
tabla34_1D040T,1D040T,Total Pasivos ,
tabla34_1D0701,1D0701,Capital Emitido,
tabla34_1D0702,1D0702,Primas de Emisión,
tabla34_1D0703,1D0703,Acciones de Inversión,
tabla34_1D0711,1D0711,Acciones Propias en Cartera,
tabla34_1D0712,1D0712,Otras Reservas de Capital,
tabla34_1D0707,1D0707,Resultados Acumulados,
tabla34_1D0708,1D0708,Otras Reservas de Patrimonio,
tabla34_1D07ST,1D07ST,Total Patrimonio ,
tabla34_1D070T,1D070T,TOTAL PASIVO Y PATRIMONIO,
tabla34_3D0101,3D0101,Venta de Bienes y Prestación de Servicios ,
tabla34_3D0112,3D0112,"Regalías, cuotas,  comisiones, otros ingresos de actividades ordinarias ",
tabla34_3D0110,3D0110,Contratos mantenidos con propósito de intermediación o para negociar,
tabla34_3D0117,3D0117,Arredamiento y posterior venta de esos activos,
tabla34_3D0104,3D0104,Otros cobros de efectivo relativos a la actividad de operación,
tabla34_3D0109,3D0109,Proveedores de Bienes y Servicios,
tabla34_3D0118,3D0118,Contratos mantenidos con propósito de intermediación o para negociar,
tabla34_3D0105,3D0105,Pagos a y por cuenta de los empleados,
tabla34_3D0119,3D0119,Elaboración o adquisición de activos para arrendar y otros mantenidos para la venta,
tabla34_3D0108,3D0108,Otros Pagos de Efectivo Relativos a la Actividad  de Operación,
tabla34_3D0121,3D0121,Flujos de efectivo y equivalente al efectivo procedente de (utilizados en) operaciones,
tabla34_3D0103,3D0103,Intereses recibidos (no incluidos en la Actividad de Inversión),
tabla34_3D0107,3D0107,Intereses pagados (no incluidos en la Actividad de Financiación),
tabla34_3D0111,3D0111,Dividendos Recibidos (no incluidos en la Actividad de Inversión),
tabla34_3D0116,3D0116,Dividendos pagados(no incluidos en la Actividad de Financiación),
tabla34_3D0120,3D0120,Impuestos a las ganancias (pagados) reembolsados,
tabla34_3D0122,3D0122,Otros cobros (pagos) de efectivo,
tabla34_3D01ST,3D01ST,Flujos de Efectivo y Equivalente al Efectivo Procedente de (Utilizados en) Actividades de Operación,
tabla34_3D0220,3D0220,Reembolso de Adelantos de Prestamos y Préstamos Concedidos a Terceros,
tabla34_3D0218,3D0218,Pérdida de control de subsidiarias u otros negocios,
tabla34_3D0209,3D0209,Reembolsos recibidos de préstamos a entidades relacionadas,
tabla34_3D0201,3D0201,Venta de  Instrumentos Financieros de Patrimonio o Deuda de Otras Entidades,
tabla34_3D0221,3D0221,"Contratos Derivados (futuro, a término, opciones)",
tabla34_3D0222,3D0222,"Venta  de Participaciones en Negocios Conjuntos, Neto del Efectivo Desapropiado",
tabla34_3D0202,3D0202,"Venta de Propiedades, Planta y Equipo",
tabla34_3D0203,3D0203,Venta de Activos Intangibles,
tabla34_3D0223,3D0223,Venta de Otros Activos de largo plazo,
tabla34_3D0231,3D0231,Subvenciones del gobierno,
tabla34_3D0210,3D0210,Intereses Recibidos,
tabla34_3D0211,3D0211,Dividendos Recibidos,
tabla34_3D0225,3D0225,Anticipos y Prestamos Concedidos a Terceros,
tabla34_3D0232,3D0232,Obtener el control de subsidiarias u otros negocios,
tabla34_3D0212,3D0212,Prestamos concedidos a entidades relacionadas,
tabla34_3D0205,3D0205,Compra de Instrumentos Financieros de Patrimonio o Deuda de Otras Entidades,
tabla34_3D0226,3D0226,"Contratos Derivados (futuro, a término, opciones)",
tabla34_3D0219,3D0219,"Compra de Subsidiarias, Neto del Efectivo Adquirido",
tabla34_3D0227,3D0227,"Compra de Participaciones en Negocios Conjuntos,  Neto del Efectivo Adquirido",
tabla34_3D0206,3D0206,"Compra de Propiedades, Planta  y Equipo",
tabla34_3D0207,3D0207,Compra de Activos Intangibles ,
tabla34_3D0229,3D0229,Compra de Otros Activos de largo plazo,
tabla34_3D0233,3D0233,Impuestos a las ganancias (pagados) reembolsados,
tabla34_3D0234,3D0234,Otros cobros (pagos) de efectivo relativos a la actividad de inversión    ,
tabla34_3D02ST,3D02ST,Flujos de Efectivo y Equivalente al Efectivo Procedente de (Utilizados en) Actividades de Inversión,
tabla34_3D0325,3D0325,Obtención de Préstamos ,
tabla34_3D0319,3D0319,Préstamos de entidades relacionadas,
tabla34_3D0326,3D0326,Cambios en las participaciones en la propiedad de subsidiarias que no resultan en pérdida de control,
tabla34_3D0327,3D0327,Emisión de Acciones ,
tabla34_3D0328,3D0328,Emisión de  Otros Instrumentos de Patrimonio ,
tabla34_3D0329,3D0329,Subvenciones del gobierno,
tabla34_3D0330,3D0330,Amortización o pago de Préstamos ,
tabla34_3D0322,3D0322,Pasivos por Arrendamiento Financiero,
tabla34_3D0321,3D0321,Préstamos de entidades relacionadas,
tabla34_3D0331,3D0331,Cambios en las participaciones en la propiedad de subsidiarias que no resultan en pérdida de control,
tabla34_3D0310,3D0310,Recompra o Rescate de Acciones de la Entidad (Acciones en Cartera),
tabla34_3D0323,3D0323,Adquisición de Otras Participaciones en el Patrimonio,
tabla34_3D0311,3D0311,Intereses pagados,
tabla34_3D0305,3D0305,Dividendos pagados,
tabla34_3D0332,3D0332,Impuestos a las ganancias (pagados) reembolsados,
tabla34_3D0333,3D0333,Otros cobros (pagos) de efectivo relativos a la actividad de financiación  ,
tabla34_3D03ST,3D03ST,Flujos de Efectivo y Equivalente al Efectivo Procedente de (Utilizados en) Actividades de Financiación,
tabla34_3D0401,3D0401,"Aumento (Disminución) Neto de Efectivo y Equivalente al Efectivo, antes de las Variaciones en las Tasas de Cambio",
tabla34_3D0404,3D0404,Efectos de las Variaciones en las Tasas de Cambio sobre el Efectivo y Equivalentes al Efectivo,
tabla34_3D0405,3D0405,Aumento (Disminución) Neto de Efectivo y Equivalente al Efectivo,
tabla34_3D0402,3D0402,Efectivo y Equivalente al Efectivo al Inicio del Ejercicio,
tabla34_3D04ST,3D04ST,Efectivo y Equivalente al Efectivo al Finalizar el Ejercicio,
tabla34_4D0101,4D0101,Saldos al 1ero. de enero de,
tabla34_4D0126,4D0126,      Cambios en Políticas Contables ,
tabla34_4D0127,4D0127,      Corrección de Errores,
tabla34_4D0128,4D0128,Saldo Inicial Reexpresado,
tabla34_4D0129,4D0129,      Ganancia (Pérdida) Neta del Ejercicio,
tabla34_4D0130,4D0130,      Otro Resultado Integral,
tabla34_4D0131,4D0131,Resultado Integral Total del Ejercicio,
tabla34_4D0104,4D0104,Dividendos en Efectivo Declarados,
tabla34_4D0105,4D0105,Emisión (reducción) de patrimonio,
tabla34_4D0132,4D0132,Reducción o Amortización de Acciones de Inversión,
tabla34_4D0133,4D0133,Incremento (Disminución) por otras Aportaciones de los Propietarios ,
tabla34_4D0134,4D0134,Disminución (Incremento) por otras Distribuciones a los Propietarios ,
tabla34_4D0135,4D0135,Incremento (Disminución) por Cambios en la Participación de Subsidiarias que no impliquen Pérdidas de Control,
tabla34_4D0114,4D0114,Incremento (disminución) por transacciones con acciones propias en cartera,
tabla34_4D0112,4D0112,Incremento (Disminución) por Transferencia y Otros Cambios de patrimonio,
tabla34_4D0136,4D0136,Total incremento (disminución) en el patrimonio,
tabla34_4D01ST,4D01ST,Saldos al 31 de diciembre de ,
tabla34_4D0201,4D0201,Saldos al 1ero. de enero de ,
tabla34_4D0226,4D0226,      Cambios en Políticas Contables ,
tabla34_4D0227,4D0227,      Corrección de Errores,
tabla34_4D0228,4D0228,Saldo Inicial Reexpresado,
tabla34_4D0229,4D0229,      Ganancia (Pérdida) Neta del Ejercicio,
tabla34_4D0230,4D0230,      Otro Resultado Integral,
tabla34_4D0231,4D0231,Resultado Integral Total del Ejercicio,
tabla34_4D0204,4D0204,Dividendos en Efectivo Declarados,
tabla34_4D0205,4D0205,Emisión (reducción) de patrimonio,
tabla34_4D0232,4D0232,Reducción o Amortización de Acciones de Inversión,
tabla34_4D0233,4D0233,Incremento (Disminución) por otras Aportaciones de los Propietarios ,
tabla34_4D0234,4D0234,Disminución (Incremento) por otras Distribuciones a los Propietarios ,
tabla34_4D0235,4D0235,Incremento (Disminución) por Cambios en la Participación de Subsidiarias que no impliquen Pérdidas de Control,
tabla34_4D0214,4D0214,Incremento (disminución) por transacciones con acciones propias en cartera,
tabla34_4D0212,4D0212,Incremento (Disminución) por Transferencia y Otros Cambios de patrimonio,
tabla34_4D0236,4D0236,Total incremento (disminución) en el patrimonio,
tabla34_4D02ST,4D02ST,Saldos al 31 de diciembre de,
tabla34_2D01ST,2D01ST,Ingresos de actividades ordinarias,
tabla34_2D0201,2D0201,Costo de Ventas ,
tabla34_2D02ST,2D02ST,Ganancia (Pérdida) Bruta,
tabla34_2D0302,2D0302,Gastos de Ventas y Distribución,
tabla34_2D0301,2D0301,Gastos de Administración,
tabla34_2D0407,2D0407,Ganancia (Pérdida) de la baja en Activos Financieros medidos al Costo Amortizado,
tabla34_2D0403,2D0403,Otros Ingresos Operativos,
tabla34_2D0404,2D0404,Otros Gastos Operativos,
tabla34_2D0412,2D0412,Otras ganancias (pérdidas),
tabla34_2D03ST,2D03ST,Ganancia (Pérdida) por actividades de operación,
tabla34_2D0401,2D0401,Ingresos Financieros,
tabla34_2D0402,2D0402,Gastos Financieros,
tabla34_2D0410,2D0410,Diferencias de Cambio neto,
tabla34_2D0414,2D0414,"Otros ingresos (gastos) de las subsidiarias,negocios conjuntos y asociadas",
tabla34_2D0411,2D0411,Ganancias (Pérdidas) que surgen de la Diferencia entre el Valor Libro Anterior y el Valor Justo de Activos Financieros Reclasificados Medidos a Valor Razonable,
tabla34_2D0413,2D0413,Diferencia entre el importe en libros de los activos distribuidos y el importe en libros del dividendo a pagar,
tabla34_2D04ST,2D04ST,Resultado antes de Impuesto a las Ganancias,
tabla34_2D0502,2D0502,Gasto por Impuesto a las Ganancias,
tabla34_2D0503,2D0503,Ganancia (Pérdida) Neta de Operaciones  Continuadas,
tabla34_2D0504,2D0504,"Ganancia (pérdida)  procedente de operaciones discontinuadas, neta del impuesto a las ganancias ",
tabla34_2D07ST,2D07ST,Ganancia (Pérdida) Neta del Ejercicio,
tabla34_5D0101,5D0101,Ganancia (Pérdida)  Neta del Ejercicio,
tabla34_5D0103,5D0103,Variación Neta por Coberturas del Flujo de Efectivo,
tabla34_5D0109,5D0109,Coberturas de inversión neta de negocios en el extranjero,
tabla34_5D0104,5D0104,Ganancias (Pérdidas) de Inversiones en Instrumentos de Patrimonio al valor razonable,
tabla34_5D0105,5D0105,Diferencia de Cambio  por Conversión de Operaciones en el Extranjero,
tabla34_5D0110,5D0110,Variación neta de activos no corrientes o grupos de activos mantenidos para la venta ,
tabla34_5D0107,5D0107,Superávit de Revaluación ,
tabla34_5D0111,5D0111,Ganancia (pérdida) actuariales en plan de beneficios definidos,
tabla34_5D0112,5D0112,Cambios en el valor razonable de pasivos financieros atribuibles a cambios en el riesgo de crédito del pasivo,
tabla34_5D01ST,5D01ST,Otro Resultado Integral antes de Impuestos ,
tabla34_5D0202,5D0202,Variación Neta por Coberturas del Flujo de Efectivo,
tabla34_5D0208,5D0208,Coberturas de inversión neta de negocios en el extranjero,
tabla34_5D0203,5D0203,Ganancias (Pérdidas) de Inversiones en Instrumentos de Patrimonio al valor razonable,
tabla34_5D0204,5D0204,Diferencia de Cambio  por Conversión de Operaciones en el Extranjero,
tabla34_5D0209,5D0209,Variación neta de activos no corrientes o grupos de activos mantenidos para la venta ,
tabla34_5D0206,5D0206,Superávit de Revaluación ,
tabla34_5D0210,5D0210,Ganancia (pérdida) actuariales en plan de beneficios definidos,
tabla34_5D0211,5D0211,Cambios en el valor razonable de pasivos financieros atribuibles a cambios en el riesgo de crédito del pasivo,
tabla34_5D02ST,5D02ST,Suma de Impuestos a las Ganancias Relacionados con Componentes de Otro Resultado Integral,
tabla34_5D03ST,5D03ST,Otros Resultado Integral,
tabla34_5D04ST,5D04ST,"Resultado  Integral Total del Ejercicio, neto del Impuesto a las Ganancias",
tabla34_3D05ST,3D05ST,Ganancia (Pérdida) Neta del Ejercicio,
tabla34_3D0611,3D0611,Gasto por Intereses,
tabla34_3D0627,3D0627,Ingreso por Intereses,
tabla34_3D0628,3D0628,Ingreso por Dividendos,
tabla34_3D0629,3D0629,Pérdida (Ganancia) por Diferencias de Cambio no realizadas,
tabla34_3D0620,3D0620,Gasto por Impuestos a las Ganancias,
tabla34_3D0610,3D0610,Pérdidas por Deterioro de Valor (Reversiones de Pérdidas por Deterioro de Valor) reconocidas en el Resultado del Ejercicio  ,
tabla34_3D0602,3D0602,"Depreciación,  Amortización y Agotamiento",
tabla34_3D0631,3D0631,Pérdidas  (Ganancias) por Valor Razonable,
tabla34_3D0632,3D0632,Pérdida (Ganancias) por la Disposición de Activos no Corrientes Mantenidas para la Venta,
tabla34_3D0634,3D0634,Diferencia entre el importe en libros de los activos distribuidos y el importe en libros del dividendo a pagar,
tabla34_3D0635,3D0635,Pérdida (ganancia) en venta de propiedades de inversión,
tabla34_3D0605,3D0605,"Pérdida (Ganancia) en Venta de Propiedades, Planta y Equipo",
tabla34_3D0618,3D0618,Pérdida (Ganancia) en Venta de Activos Intangibles,
tabla34_3D0608,3D0608,Otros ajustes para conciliar la ganancia (pérdida) del ejercicio,
tabla34_3D0835,3D0835,(Aumento) disminución de cuentas por cobrar comerciales y otras cuentas por cobrar,
tabla34_3D0804,3D0804,(Aumento) Disminución en Inventarios,
tabla34_3D0813,3D0813,(Aumento) Disminución en Activos Biológicos,
tabla34_3D0818,3D0818,(Aumento) Disminución de otros activos no financieros,
tabla34_3D0833,3D0833,Aumento (disminución) de cuentas por pagar comerciales y otras cuentas por pagar,
tabla34_3D0829,3D0829,Aumento (Disminución) de Provisión por Beneficios a los Empleados,
tabla34_3D0815,3D0815,Aumento (Disminución) de Otras Provisiones,
tabla34_3D0830,3D0830,Total de ajustes por conciliación de ganancias (pérdidas),
tabla34_3D0121,3D0121,Flujos de efectivo y equivalente al efectivo procedente de (utilizados en) operaciones,
tabla34_3D0103,3D0103,Intereses recibidos (no incluidos en la Actividad de Inversión),
tabla34_3D0107,3D0107,Intereses pagados (no incluidos en la Actividad de Financiación),
tabla34_3D0111,3D0111,Dividendos Recibidos (no incluidos en la Actividad de Inversión),
tabla34_3D0116,3D0116,Dividendos pagados (no incluidos en la Actividad de Financiación),
tabla34_3D0120,3D0120,Impuestos a las ganancias (pagados) reembolsados,
tabla34_3D01ST,3D01ST,Flujos de Efectivo y Equivalente al Efectivo Procedente de (Utilizados en) Actividades de Operación,
tabla34_3D0220,3D0220,Reembolso de Adelantos de Prestamos y Préstamos Concedidos a Terceros,
tabla34_3D0218,3D0218,Pérdida de control de subsidiarias u otros negocios,
tabla34_3D0209,3D0209,Reembolsos recibidos de préstamos a entidades relacionadas,
tabla34_3D0201,3D0201,Venta de  Instrumentos Financieros de Patrimonio o Deuda de Otras Entidades,
tabla34_3D0221,3D0221,"Contratos Derivados (futuro, a término, opciones)",
tabla34_3D0222,3D0222,"Venta  de Participaciones en Negocios Conjuntos, Neto del Efectivo Desapropiado",
tabla34_3D0202,3D0202,"Venta de Propiedades, Planta y Equipo",
tabla34_3D0203,3D0203,Venta de Activos Intangibles,
tabla34_3D0223,3D0223,Venta de Otros Activos de largo plazo,
tabla34_3D0231,3D0231,Subvenciones del gobierno,
tabla34_3D0210,3D0210,Intereses Recibidos,
tabla34_3D0211,3D0211,Dividendos Recibidos,
tabla34_3D0225,3D0225,Anticipos y Prestamos Concedidos a Terceros,
tabla34_3D0232,3D0232,Obtener el control de subsidiarias u otros negocios,
tabla34_3D0212,3D0212,Prestamos concedidos a entidades relacionadas,
tabla34_3D0205,3D0205,Compra de Instrumentos Financieros de Patrimonio o Deuda de Otras Entidades,
tabla34_3D0226,3D0226,"Contratos Derivados (futuro, a término, opciones)",
tabla34_3D0219,3D0219,"Compra de Subsidiarias, Neto del Efectivo Adquirido",
tabla34_3D0227,3D0227,"Compra de Participaciones en Negocios Conjuntos,  Neto del Efectivo Adquirido",
tabla34_3D0206,3D0206,"Compra de Propiedades, Planta  y Equipo",
tabla34_3D0207,3D0207,Compra de Activos Intangibles ,
tabla34_3D0229,3D0229,Compra de Otros Activos de largo plazo,
tabla34_3D0233,3D0233,Impuestos a las ganancias (pagados) reembolsados,
tabla34_3D0234,3D0234,Otros cobros (pagos) de efectivo relativos a la actividad de inversión    ,
tabla34_3D02ST,3D02ST,Flujos de Efectivo y Equivalente al Efectivo Procedente de (Utilizados en) Actividades de Inversión,
tabla34_3D0325,3D0325,Obtención de Préstamos ,
tabla34_3D0319,3D0319,Préstamos de entidades relacionadas,
tabla34_3D0326,3D0326,Cambios en las participaciones en la propiedad de subsidiarias que no resultan en pérdida de control,
tabla34_3D0327,3D0327,Emisión de Acciones ,
tabla34_3D0328,3D0328,Emisión de  Otros Instrumentos de Patrimonio ,
tabla34_3D0329,3D0329,Subvenciones del gobierno,
tabla34_3D0330,3D0330,Amortización o pago de Préstamos ,
tabla34_3D0322,3D0322,Pasivos por Arrendamiento Financiero,
tabla34_3D0321,3D0321,Préstamos de entidades relacionadas,
tabla34_3D0331,3D0331,Cambios en las participaciones en la propiedad de subsidiarias que no resultan en pérdida de control,
tabla34_3D0310,3D0310,Recompra o Rescate de Acciones de la Entidad (Acciones en Cartera),
tabla34_3D0323,3D0323,Adquisición de Otras Participaciones en el Patrimonio,
tabla34_3D0311,3D0311,Intereses pagados,
tabla34_3D0305,3D0305,Dividendos pagados,
tabla34_3D0332,3D0332,Impuestos a las ganancias (pagados) reembolsados,
tabla34_3D0333,3D0333,Otros cobros (pagos) de efectivo relativos a la actividad de financiación  ,
tabla34_3D03ST,3D03ST,Flujos de Efectivo y Equivalente al Efectivo Procedente de (Utilizados en) Actividades de Financiación,
tabla34_3D0401,3D0401,"Aumento (Disminución) Neto de Efectivo y Equivalente al Efectivo, antes de las Variaciones en las Tasas de Cambio",
tabla34_3D0404,3D0404,Efectos de las Variaciones en las Tasas de Cambio sobre el Efectivo y Equivalentes al Efectivo,
tabla34_3D0405,3D0405,Aumento (Disminución) Neto de Efectivo y Equivalente al Efectivo,
tabla34_3D0402,3D0402,Efectivo y Equivalente al Efectivo al Inicio del Ejercicio,
tabla34_3D04ST,3D04ST,Efectivo y Equivalente al Efectivo al Finalizar el Ejercicio,
tabla34_1E0101,1E0101,Efectivo y Equivalente de Efectivo,
tabla34_1E0124,1E0124,Inversiones financieras (neto),
tabla34_1E0115,1E0115,A valor Razonable con Cambios en Resultados,
tabla34_1E0116,1E0116,Disponibles para la Venta ,
tabla34_1E0117,1E0117,A Vencimiento,
tabla34_1E0118,1E0118,Menos: Provisiones de Inversiones Financieras y Deterioro de Valor ,
tabla34_1E0103,1E0103,Cuentas por Cobrar por Operaciones de Seguros (neto),
tabla34_1E0119,1E0119,Menos: Cargas Aplicadas Sobre Polizas,
tabla34_1E0104,1E0104,Cuentas por Cobrar por Operaciones Sujetas a Riesgo Crediticio (neto),
tabla34_1E0109,1E0109,Cuentas por Cobrar a Reaseguradores y Coaseguradores (neto),
tabla34_1E0125,1E0125,Activo por Reservas Técnicas a cargo de reaseguradoras,
tabla34_1E0107,1E0107,Cuentas por Cobrar Diversas (neto),
tabla34_1E0120,1E0120,Cuentas por Cobrar por Productos Financieros Derivados para Negociación,
tabla34_1E0121,1E0121,Cuentas por Cobrar Productos Financieros Derivados con Fines de Cobertura,
tabla34_1E0122,1E0122,Cuentas por Cobrar por Macro-coberturas,
tabla34_1E0108,1E0108,Gastos Contrados por Adelantado,
tabla34_1E01ST,1E01ST,TOTAL ACTIVO CORRIENTE,
tabla34_1E0221,1E0221,Activos por Reservas Técnicas a cargo de reaseguradores,
tabla34_1E0222,1E0222,Inversiones Financieras (neto),
tabla34_1E0215,1E0215,Disponibles para la Venta,
tabla34_1E0216,1E0216,A Vencimiento,
tabla34_1E0217,1E0217,Inversiones en Subsidiarias y Asociadas,
tabla34_1E0218,1E0218,Menos: Provisiones de Inversiones Financieras y Deterioro de Valor ,
tabla34_1E0207,1E0207,Inversiones en Inmuebles (neto),
tabla34_1E0203,1E0203,"Inmuebles, Muebles y Equipo (neto)",
tabla34_1E0208,1E0208,Activos Intangibles (Neto),
tabla34_1E0219,1E0219,Activo por Impuesto a la Renta  Diferido ,
tabla34_1E0223,1E0223,Activo no Corrientes Mantenidos para la Venta (neto),
tabla34_1E0209,1E0209,Otros Activos,
tabla34_1E02ST,1E02ST,TOTAL ACTIVO,
tabla34_1E1102,1E1102,Cuentas Contingentes Acreedoras por Contra,
tabla34_1E1103,1E1103,Cuentas de Orden Deudoras,
tabla34_1E1104,1E1104,Cuentas de Orden Acreedoras por Contra,
tabla34_1E0302,1E0302,"Tributos, Participaciones y Ctas. por Pagar Diversas",
tabla34_1E0321,1E0321,Cuentas por Pagar por Productos Financieros Derivados para Negociación,
tabla34_1E0322,1E0322,Cuentas por Pagar por Productos Financieros Derivados con Fines de Cobertura,
tabla34_1E0323,1E0323,Cuentas por Pagar por Macro-Coberturas,
tabla34_1E0310,1E0310,Obligaciones Financieras,
tabla34_1E0303,1E0303,"Cuentas por Pagar a Intermediarios, Comercializadoras y Auxiliares",
tabla34_1E0304,1E0304,Cuentas por Pagar a Asegurados,
tabla34_1E0311,1E0311,Cuentas por Pagar a Reaseguradores y Coaseguradores (neto),
tabla34_1E0307,1E0307,Reservas Técnicas por Siniestros,
tabla34_1E0309,1E0309,TOTAL PASIVO CORRIENTE,
tabla34_1E0401,1E0401,Obligaciones Financieras,
tabla34_1E0402,1E0402,Reservas Técnicas por Siniestros,
tabla34_1E0407,1E0407,Reservas Técnicas por Primas,
tabla34_1E0404,1E0404,Otros Pasivos (neto),
tabla34_1E0405,1E0405,Pasivos Diferidos,
tabla34_1E0413,1E0413,Pasivo por Impuesto a la Renta Diferido ,
tabla34_1E0501,1E0501,TOTAL PASIVO,
tabla34_1E0801,1E0801,Capital Social,
tabla34_1E0802,1E0802,Capital Adicional,
tabla34_1E0810,1E0810,Reservas,
tabla34_1E0812,1E0812,Acciones en Tesorería,
tabla34_1E0811,1E0811,Ajustes al patrimonio,
tabla34_1E0806,1E0806,Resultados Acumulados,
tabla34_1E0809,1E0809,Resultado del Ejercicio,
tabla34_1E0901,1E0901,TOTAL PATRIMONIO,
tabla34_1E1001,1E1001,TOTAL PASIVO Y PATRIMONIO,
tabla34_1E1202,1E1202,Cuentas Contingentes Acreedoras,
tabla34_1E1203,1E1203,Cuentas de Orden Deudoras por Contra,
tabla34_1E1204,1E1204,Cuentas de Orden Acreedoras ,
tabla34_3E0101,3E0101,Utilidad (pérdida) neta del ejercicio,
tabla34_3E0110,3E0110,Ajuste de reservas técnicas,
tabla34_3E0103,3E0103,Depreciación y amortización,
tabla34_3E0111,3E0111,Valoración de instrumentos de inversión ,
tabla34_3E0112,3E0112,Provisión para fluctuación de inversiones financieras,
tabla34_3E0104,3E0104,Provisión para incobrables,
tabla34_3E0129,3E0129,Provisión para riesgo de crédito de los TCHN y de los créditos inmobiliarios para la adquisición de bienes futuros,
tabla34_3E0113,3E0113,Utilidades (pérdidas) reconocidas de empresas afiliadas,
tabla34_3E0114,3E0114,"Deterioro de inversiones financieras  e inmuebles; inmuebles, muebles y equipos",
tabla34_3E0107,3E0107,"(Ganancia) pérdida en venta de inversiones financieras e inmuebles; inmuebles, muebles y equipos y operaciones discontinuas",
tabla34_3E0115,3E0115,Aumento (Disminución) de pasivos diferidos,
tabla34_3E0135,3E0135,Aumento (Disminución) de otros pasivos,
tabla34_3E0118,3E0118,Provisión (realización) de impuesto a la renta diferido,
tabla34_3E0201,3E0201,Cuentas por cobrar por operaciones de seguros,
tabla34_3E0202,3E0202, Cuentas por cobrar por operaciones sujetas a riesgo crediticio ,
tabla34_3E0213,3E0213,Cuentas por cobrar a reaseguradores y coaseguradores,
tabla34_3E0205,3E0205,Cuentas por cobrar diversas,
tabla34_3E0212,3E0212,Reservas técnicas a cargo de reaseguradoras,
