id,code,name,description
tabla4_TND,TND,Tunisian Dinar,Túnez
tabla4_TOP,TOP,Pa'anga,Tonga
tabla4_TRY,TRY,Turkish Lira,Turquía
tabla4_TTD,TTD,Trinidad and Tobago Dollar,Trinidad y Tobago
tabla4_TWD,TWD,New Taiwan Dollar,Taiwán
tabla4_TZS,TZS,Tanzanian Shilling,Tanzania
tabla4_UAH,UAH,Hryvnia,Ucrania
tabla4_UGX,UGX,Uganda Shilling,Uganda
tabla4_USD,USD,US Dollar,Estados Unidos (EEUU)
tabla4_USN,USN,US Dollar (Next day),Estados Unidos (EEUU)
tabla4_USS,USS,US Dollar (Same day),Estados Unidos (EEUU)
tabla4_UYI,UYI,Uruguay Peso en Unidades Indexadas,Uruguay
tabla4_UYU,UYU,Peso Uruguayo,Uruguay
tabla4_UZS,UZS,Uzbekistan Sum,Uzbekistán
tabla4_VEF,VEF,Bolivar Fuerte,Venezuela
tabla4_VND,VND,Dong,Vietnam
tabla4_VUV,VUV,Vatu,Vanuatu
tabla4_WST,WST,Tala,Samoa del Oeste
tabla4_XAF,XAF,CFA Franc BEAC ‡,-
tabla4_XAG,XAG,Silver,-
tabla4_XAU,XAU,Gold,-
tabla4_XBA,XBA,Bond Markets Units European Composite Unit (EURCO),-
tabla4_XBB,XBB,European Monetary Unit (E.M.U.-6),-
tabla4_XBC,XBC,European Unit of Account 9(E.U.A.-9),-
tabla4_XBD,XBD,European Unit of Account 17(E.U.A.-17),-
tabla4_XCD,XCD,East Caribbean Dollar,-
tabla4_XDR,XDR,SDR,-
tabla4_XFU,XFU,UIC-Franc,-
tabla4_XOF,XOF,CFA Franc BCEAO †,-
tabla4_XPD,XPD,Palladium,-
tabla4_XPF,XPF,CFP Franc,-
tabla4_XPT,XPT,Platinum,-
tabla4_YER,YER,Yemeni Rial,Yemen
tabla4_ZAR,ZAR,Rand,Sudáfrica
tabla4_ZMK,ZMK,Zambian Kwacha,Zambia
tabla4_ZWL,ZWL,Zimbabwe Dollar,Zimbabue
